location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T01:00:00+00:00,2024-03-01T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T02:00:00+00:00,2024-03-01T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T03:00:00+00:00,2024-03-01T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T04:00:00+00:00,2024-03-01T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T05:00:00+00:00,2024-03-01T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T06:00:00+00:00,2024-03-01T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T08:00:00+00:00,2024-03-01T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T09:00:00+00:00,2024-03-01T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T10:00:00+00:00,2024-03-01T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-01T11:00:00+00:00,2024-03-01T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T12:00:00+00:00,2024-03-01T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T15:00:00+00:00,2024-03-01T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T16:00:00+00:00,2024-03-01T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T17:00:00+00:00,2024-03-01T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T18:00:00+00:00,2024-03-01T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T19:00:00+00:00,2024-03-01T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T20:00:00+00:00,2024-03-01T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T22:00:00+00:00,2024-03-02T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-01T23:00:00+00:00,2024-03-02T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T00:00:00+00:00,2024-03-02T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T02:00:00+00:00,2024-03-02T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T03:00:00+00:00,2024-03-02T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T06:00:00+00:00,2024-03-02T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T08:00:00+00:00,2024-03-02T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-02T09:00:00+00:00,2024-03-02T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T10:00:00+00:00,2024-03-02T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T11:00:00+00:00,2024-03-02T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T13:00:00+00:00,2024-03-02T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T14:00:00+00:00,2024-03-02T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T15:00:00+00:00,2024-03-02T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T16:00:00+00:00,2024-03-02T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T18:00:00+00:00,2024-03-02T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T19:00:00+00:00,2024-03-02T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T21:00:00+00:00,2024-03-03T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T22:00:00+00:00,2024-03-03T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-02T23:00:00+00:00,2024-03-03T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T00:00:00+00:00,2024-03-03T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T01:00:00+00:00,2024-03-03T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T02:00:00+00:00,2024-03-03T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T03:00:00+00:00,2024-03-03T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T04:00:00+00:00,2024-03-03T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T05:00:00+00:00,2024-03-03T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T06:00:00+00:00,2024-03-03T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T08:00:00+00:00,2024-03-03T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T09:00:00+00:00,2024-03-03T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T10:00:00+00:00,2024-03-03T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T11:00:00+00:00,2024-03-03T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T12:00:00+00:00,2024-03-03T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T13:00:00+00:00,2024-03-03T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T14:00:00+00:00,2024-03-03T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T15:00:00+00:00,2024-03-03T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-03T16:00:00+00:00,2024-03-03T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T17:00:00+00:00,2024-03-03T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T18:00:00+00:00,2024-03-03T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T19:00:00+00:00,2024-03-03T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T20:00:00+00:00,2024-03-03T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T22:00:00+00:00,2024-03-04T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-03T23:00:00+00:00,2024-03-04T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T00:00:00+00:00,2024-03-04T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T01:00:00+00:00,2024-03-04T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T02:00:00+00:00,2024-03-04T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T03:00:00+00:00,2024-03-04T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T06:00:00+00:00,2024-03-04T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T08:00:00+00:00,2024-03-04T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T09:00:00+00:00,2024-03-04T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T10:00:00+00:00,2024-03-04T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T11:00:00+00:00,2024-03-04T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T12:00:00+00:00,2024-03-04T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T13:00:00+00:00,2024-03-04T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T14:00:00+00:00,2024-03-04T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T15:00:00+00:00,2024-03-04T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T16:00:00+00:00,2024-03-04T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T17:00:00+00:00,2024-03-04T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T18:00:00+00:00,2024-03-04T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T19:00:00+00:00,2024-03-04T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-04T20:00:00+00:00,2024-03-04T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-04T22:00:00+00:00,2024-03-05T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T00:00:00+00:00,2024-03-05T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T01:00:00+00:00,2024-03-05T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T02:00:00+00:00,2024-03-05T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T04:00:00+00:00,2024-03-05T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T06:00:00+00:00,2024-03-05T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T07:00:00+00:00,2024-03-05T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T08:00:00+00:00,2024-03-05T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T09:00:00+00:00,2024-03-05T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T10:00:00+00:00,2024-03-05T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T12:00:00+00:00,2024-03-05T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T13:00:00+00:00,2024-03-05T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T14:00:00+00:00,2024-03-05T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-05T15:00:00+00:00,2024-03-05T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T16:00:00+00:00,2024-03-05T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T18:00:00+00:00,2024-03-05T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T19:00:00+00:00,2024-03-05T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T20:00:00+00:00,2024-03-05T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T21:00:00+00:00,2024-03-06T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T22:00:00+00:00,2024-03-06T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-05T23:00:00+00:00,2024-03-06T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T00:00:00+00:00,2024-03-06T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T01:00:00+00:00,2024-03-06T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T05:00:00+00:00,2024-03-06T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T06:00:00+00:00,2024-03-06T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T07:00:00+00:00,2024-03-06T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T08:00:00+00:00,2024-03-06T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T09:00:00+00:00,2024-03-06T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T10:00:00+00:00,2024-03-06T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T11:00:00+00:00,2024-03-06T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T13:00:00+00:00,2024-03-06T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T14:00:00+00:00,2024-03-06T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T15:00:00+00:00,2024-03-06T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T16:00:00+00:00,2024-03-06T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T17:00:00+00:00,2024-03-06T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-06T18:00:00+00:00,2024-03-06T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T19:00:00+00:00,2024-03-06T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T20:00:00+00:00,2024-03-06T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T21:00:00+00:00,2024-03-07T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-06T22:00:00+00:00,2024-03-07T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29,c,2024-03-09T18:00:00+00:00,2024-03-09T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-09T19:00:00+00:00,2024-03-09T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-09T20:00:00+00:00,2024-03-09T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-09T21:00:00+00:00,2024-03-10T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-09T22:00:00+00:00,2024-03-10T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-09T23:00:00+00:00,2024-03-10T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-10T00:00:00+00:00,2024-03-10T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-10T01:00:00+00:00,2024-03-10T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-10T02:00:00+00:00,2024-03-10T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-10T03:00:00+00:00,2024-03-10T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-10T04:00:00+00:00,2024-03-10T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-10T05:00:00+00:00,2024-03-10T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28,c,2024-03-10T06:00:00+00:00,2024-03-10T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-10T07:00:00+00:00,2024-03-10T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-10T08:00:00+00:00,2024-03-10T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-10T09:00:00+00:00,2024-03-10T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27,c,2024-03-10T10:00:00+00:00,2024-03-10T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,,,,AirGradient,AirGradient
